2010|-8.4116316|-37.5919699
2018|-29.3787488|-50.8724941
1994|39.1619462|-8.7863222
2011|38.8158374|-9.475711
2013|41.1494512|-8.6107884
1968|16.068|108.212
1909|41.4673154|-74.5937719
2002|30.5231647|-87.9028458
1919|25.7741728|-80.19362
2013|25.074282349999997|55.18853865430702
2009|43.8959058|25.9658111
2005|-33.916690849999995|151.2534401462367
2008|39.944784|-83.2688045
1996|35.5642474|-89.6464672
2006|51.833333|-1.25
2013|46.5971623|24.3740295
2009|-33.9580685|116.137245
2015|41.6500201|-72.7342163
2011|-34.1847265|142.1624972
2016|53.3803596|-2.2632079
2014|35.0841034|-106.650985
2016|51.5841982|-0.7407059
2007|41.8789625|-87.64210842396537
2008|51.429769|-0.1311105
2005|51.6553875|-0.3957425
2012|26.318342|-80.0996306
2006|50.8059334|0.1348964113142643
2002|-8.3304977|115.0906401
1912|40.7443689|-74.0423923
2015|38.838491000000005|-77.20852375508332
2018|45.7300564|-77.2793698
2011|29.9899926|-90.1505426
2010|-41.2887953|174.7772114
1912|32.8572719|-116.9222489
1914|41.1763139|-73.7907554
2010|33.35453425|-117.42417276260397
2009|41.5733669|-87.7844944
2003|38.768620850000005|-9.128247856220423
1901|14.5736108|121.0329706
1900|16.0384144|120.31657116469364
2013|30.0443879|31.2357257
2010|29.4771735|-98.3678599
2011|51.2211097|4.3997081
2015|39.7405111|-104.830994
2011|37.8590272|-122.485469
2006|34.0480643|-118.5264706
2010|47.2455013|-122.438329
1988|51.50763415|-0.023868678300713514
2000|29.5633199|-95.019723
2012|64.4459613|-149.680909
2015|41.3720324|21.248435068604202
2014|33.9063873|-118.01513192943386
2008|43.0349931|-87.922497
1995|51.2094511|-2.6451203
2014|53.5974902|-1.2810057
2008|20.5431241|84.6897321
2002|32.0729606|34.8113279
2012|40.9166855|-3.8338951
2009|53.1437506|0.3428958
2008|33.2588817|-86.8295337
2000|40.03813|-76.3056686
2010|32.2274935|77.189049
2015|41.741406|-87.7686078
2010|55.001251|-97.001038
2005|33.97996005|-118.4687710293081
1914|34.0779819|-118.2567824
1899|42.3317642|-71.1211635
2017|40.5472672|-8.2020536
1914|29.8946952|-81.3145395
2009|29.7255084|-84.9827725
1902|54.3227085|10.135555
2006|-33.938236|151.145508
2007|45.1307013|-79.3839611
2005|47.518910500000004|-52.814475267278404
2003|30.20776175|-108.227753525723
1912|37.2820648|-119.14998961936823
2007|42.2681569|-83.7312291
2012|37.253776|-108.45559640928934
2007|26.3039999|50.1960237
1931|36.49584065|-118.55991938438643
2003|29.5302977|-104.12456953783042
2013|39.6579329|-8.8244098
2007|52.5512168|13.1788236
2008|41.5629623|2.0100492
2012|32.90148000000001|-96.55290314835823
2009|33.1216751|-117.0814849
2014|13.0978039|77.5811889
2009|34.5708167|-105.993007
2014|40.1484053|-79.8878254
2007|28.5977707|-81.3510264
2016|38.2097967|-84.5588311
2009|55.001251|-125.002441
1995|44.5370301|-78.7363805
1912|40.892421|-73.7824238
1911|39.3642852|-74.4229351
2010|34.6060203|-86.9838165
2017|19.0785451|72.878176
1914|31.5604076|-91.403171
2002|40.0245565|-75.2140682
1919|8.9714493|-79.5341802
2005|41.86718345|-87.6220332138816
1967|35.29291145|-2.950720236037561
2007|33.6783336|-118.0000166
1958|48.0626315|11.5479446
2012|42.81928795|-85.72791602258194
2012|18.4801972|-69.942111
2011|41.6529143|-83.5378173
2015|33.212253|35.5589751
2016|39.8831506|8.4375614
2015|41.5623178|-72.6509061
2014|35.1424671|-119.456507
2012|45.5958064|15.253488
2017|38.4021127|-122.8242666
1946|51.4887733|-0.22822609157601226
2016|38.5504343|44.95354
2017|41.8933203|12.4829321
1917|37.163834|-122.012182
1911|44.6200885|-110.56068933143061
2014|33.8248235|-118.0399368
2012|34.179903748453796|-118.5390054902616
2006|5.5571096|-0.2012376
2017|22.0000001|-105.0000001
2017|48.8867054|2.3415715
2013|55.7504461|37.6174943
2013|50.8465573|4.351697
2013|43.597646|-84.7668495
2015|50.887393349999996|3.9904300285117014
2010|51.4447487|-0.1512937
2010|55.8317061|-4.0333295
2008|34.09751|-117.6483876
2010|33.1580933|-117.3505966
